nombre;year;cantidad;diff
JANITA ;2021;1;0,0
JANITZ ;2016;1;0,0
JANITZA ;2010;1;0,0
JANITZA ;2011;1;0,0
JANITZA ;2012;1;0,0
JANIYAH ;2018;1;0,0
JANIZ ;2011;1;0,0
JANIZ ;2018;1;0,0
JANK ;2015;1;0,0
JANK ;2021;1;0,0
JANKEL ;2013;1;0,0
JANKI ;2018;1;0,0
JANKO ;2010;1;0,0
JANKO ;2013;1;0,0
JANKO ;2014;1;0,0
JANKO ;2017;1;0,0
JANKO ;2019;1;0,0
JANKO ;2020;1;0,0
JANKOVIC ;2012;1;0,0
JANLUI ;2016;1;0,0
JANMILET ;2021;1;0,0
JANN ;2015;1;0,0
JANN ;2017;1;0,0
JANNA ;2011;1;0,0
JANNA ;2012;1;0,0
JANNA ;2013;1;0,0
JANNA ;2017;1;0,0
JANNA ;2018;1;0,0
JANNA ;2019;5;4,0
JANNA ;2020;1;-4,0
JANNA ;2021;12;11,0
JANNAHE ;2010;1;-11,0
JANNAINA ;2011;1;0,0
JANNANGEL ;2014;1;0,0
JANNARETTE ;2014;1;0,0
JANNARY ;2010;1;0,0
JANNAYS ;2019;1;0,0
JANNCÉL ;2014;1;0,0
JANNDELY ;2011;1;0,0
JANNEICY ;2011;1;0,0
JANNEL ;2011;1;0,0
JANNELLA ;2010;1;0,0
JANNELLE ;2021;2;1,0
JANNELLY ;2015;1;-1,0
JANNELY ;2010;1;0,0
JANNELY ;2011;1;0,0
JANNET ;2010;1;0,0
JANNET ;2012;1;0,0
JANNET ;2015;1;0,0
JANNETH ;2013;1;0,0
JANNETT ;2012;1;0,0
JANNETT ;2013;1;0,0
JANNETTE ;2015;1;0,0
JANNETTE ;2016;1;0,0
JANNHA ;2018;1;0,0
JANNI ;2021;1;0,0
JANNICE ;2010;1;0,0
JANNICE ;2015;1;0,0
JANNICK ;2016;1;0,0
JANNICK ;2017;1;0,0
JANNIDETH ;2015;1;0,0
JANNIE ;2016;1;0,0
JANNIES ;2015;1;0,0
JANNIHER ;2020;1;0,0
JANNINA ;2011;1;0,0
JANNINA ;2015;1;0,0
JANNINA ;2018;1;0,0
JANNINE ;2012;1;0,0
JANNINE ;2014;1;0,0
JANNIRA ;2010;1;0,0
JANNIRA ;2012;1;0,0
JANNIRA ;2016;1;0,0
JANNIS ;2010;6;5,0
JANNIS ;2011;2;-4,0
JANNIS ;2012;4;2,0
JANNIS ;2013;3;-1,0
JANNIS ;2014;5;2,0
JANNIS ;2015;2;-3,0
JANNIS ;2016;2;0,0
JANNIS ;2018;1;-1,0
JANNIS ;2019;1;0,0
JANNIS ;2020;3;2,0
JANNIS ;2021;2;-1,0
JANNISE ;2014;1;-1,0
JANNISS ;2012;1;0,0
JANNISS ;2014;1;0,0
JANNIZA ;2016;1;0,0
JANNS ;2012;1;0,0
JANNSY ;2010;1;0,0
JANNY ;2011;1;0,0
JANNY ;2012;1;0,0
JANNY ;2015;1;0,0
JANNY ;2021;2;1,0
JANNYNA ;2010;1;-1,0
JANNYS ;2010;1;0,0
JANNYS ;2012;1;0,0
JANNYS ;2013;3;2,0
JANNYS ;2015;2;-1,0
JANNYS ;2016;1;-1,0
JANNYS ;2017;2;1,0
JANNYS ;2018;2;0,0
JANNYS ;2019;1;-1,0
JANNYS ;2020;1;0,0
JANO ;2011;1;0,0
JANO ;2014;1;0,0
JANO ;2018;1;0,0
JANON ;2014;1;0,0
JANOU ;2019;1;0,0
JANPHIER ;2011;1;0,0
JANPIER ;2010;1;0,0
JANPIER ;2011;2;1,0
JANPIER ;2012;2;0,0
JANPIER ;2013;1;-1,0
JANPIER ;2014;4;3,0
JANPIER ;2015;1;-3,0
JANPIER ;2018;1;0,0
JANPIERE ;2013;1;0,0
JANPIERE ;2020;1;0,0
JANPIERRE ;2015;1;0,0
JANPOL ;2013;1;0,0
JANPOOL ;2011;1;0,0
JANQ'U ;2011;1;0,0
JANQ'U ;2017;1;0,0
JANQUELLY ;2011;1;0,0
JANS ;2010;7;6,0
JANS ;2011;6;-1,0
JANS ;2012;7;1,0
JANS ;2013;4;-3,0
JANS ;2014;8;4,0
JANS ;2015;2;-6,0
JANS ;2016;2;0,0
JANS ;2017;2;0,0
JANS ;2018;6;4,0
JANS ;2020;3;-3,0
JANS ;2021;1;-2,0
JANS-SAID ;2011;1;0,0
JANSEI ;2015;1;0,0
JANSEL ;2012;1;0,0
JANSEL ;2014;1;0,0
JANSEL ;2021;1;0,0
JANSEN ;2010;2;1,0
JANSER ;2021;1;-1,0
JANSIER ;2016;1;0,0
JANSIN ;2015;1;0,0
JANSLEY ;2019;1;0,0
JANSON ;2010;1;0,0
JANSON ;2015;1;0,0
JANSON ;2018;1;0,0
JANSON ;2019;1;0,0
JANSPEER ;2013;1;0,0
JANSSEN ;2010;2;1,0
JANSSER ;2021;1;-1,0
JANSSON ;2012;1;0,0
JANSSÉIN ;2016;1;0,0
JANUS ;2011;1;0,0
JANUYT ;2016;1;0,0
JANY ;2013;1;0,0
JANY ;2017;1;0,0
JANY ;2018;1;0,0
JANY-CASSU ;2017;1;0,0
JANYO ;2017;1;0,0
JANYR ;2012;1;0,0
JANYS ;2010;2;1,0
JANYS ;2012;2;0,0
JANYS ;2013;1;-1,0
JANYS ;2015;2;1,0
JANYS ;2019;1;-1,0
JANZANI ;2013;1;0,0
JANZHEL ;2015;1;0,0
JAONINHO ;2020;1;0,0
JAOWEN ;2015;1;0,0
JAPCIA ;2011;4;3,0
JAPCIA ;2012;2;-2,0
JAPCIA ;2017;1;-1,0
JAPET ;2013;1;0,0
JAPHET ;2016;1;0,0
JAPHIA ;2012;1;0,0
JAPHNY ;2017;1;0,0
JAPNEET ;2016;1;0,0
JAPSIA ;2012;1;0,0
JAQUELAIN ;2010;1;0,0
JAQUELIN ;2011;2;1,0
JAQUELIN ;2012;1;-1,0
JAQUELIN ;2014;1;0,0
JAQUELIN ;2019;1;0,0
JAQUELIN ;2020;1;0,0
JAQUELIN ;2021;1;0,0
JAQUELINE ;2010;4;3,0
JAQUELINE ;2011;2;-2,0
JAQUELINE ;2012;3;1,0
JAQUELINE ;2013;6;3,0
JAQUELINE ;2014;3;-3,0
JAQUELINE ;2015;5;2,0
JAQUELINE ;2016;1;-4,0
JAQUELINE ;2017;1;0,0
JAQUELINE ;2018;2;1,0
JAQUELINE ;2020;1;-1,0
JAQUELINE ;2021;1;0,0
JAQUELINNE ;2010;1;0,0
JAQUELINNE ;2016;1;0,0
JAQUELYN ;2015;1;0,0
JAQUELÍN ;2010;1;0,0
JAQUIARA ;2021;1;0,0
JAQUIN ;2017;1;0,0
JARA ;2013;1;0,0
JARAL ;2019;1;0,0
JARBI ;2015;1;0,0
JARDEL ;2010;1;0,0
JARDINE ;2017;1;0,0
JARDY ;2010;1;0,0
JARDY ;2015;1;0,0
JARE ;2013;1;0,0
JAREB ;2015;1;0,0
JARECK ;2018;1;0,0
JARED ;2010;16;15,0
JARED ;2011;25;9,0
JARED ;2012;21;-4,0
JARED ;2013;16;-5,0
JARED ;2014;24;8,0
JARED ;2015;19;-5,0
JARED ;2016;19;0,0
JARED ;2017;26;7,0
JARED ;2018;29;3,0
JARED ;2019;38;9,0
JARED ;2020;54;16,0
JARED ;2021;45;-9,0
JAREDT ;2014;1;-44,0
JAREDTH ;2019;1;0,0
JAREEN ;2013;1;0,0
JAREHD ;2010;1;0,0
JAREHT ;2011;1;0,0
JAREK ;2010;1;0,0
JAREK ;2011;1;0,0
JAREK ;2012;1;0,0
JAREK ;2016;2;1,0
JAREK ;2017;1;-1,0
JAREK ;2018;2;1,0
JAREK ;2021;1;-1,0
JAREL ;2011;1;0,0
JAREL ;2013;2;1,0
JAREL ;2015;1;-1,0
JAREL ;2017;1;0,0
JAREL ;2019;1;0,0
JAREL ;2020;1;0,0
JARELIS ;2010;1;0,0
JARELIZ ;2020;1;0,0
JARELL ;2016;1;0,0
JARELL ;2017;1;0,0
JARELL ;2018;1;0,0
JARELL ;2020;2;1,0
JARELLA ;2013;1;-1,0
JARELLYS ;2020;1;0,0
JARELY ;2017;1;0,0
JARELY ;2018;1;0,0
JARELY ;2020;1;0,0
JAREMY ;2010;1;0,0
JAREMY ;2021;1;0,0
JAREN ;2011;1;0,0
JAREN ;2016;1;0,0
JAREN ;2017;1;0,0
JARENKA ;2018;1;0,0
JARENTH ;2016;1;0,0
JARESMY ;2011;1;0,0
JARET ;2010;1;0,0
JARET ;2011;1;0,0
JARET ;2012;2;1,0
JARET ;2013;3;1,0
JARET ;2014;2;-1,0
JARET ;2016;1;-1,0
JARET ;2018;1;0,0
JARETE ;2012;1;0,0
JARETH ;2010;1;0,0
JARETH ;2012;1;0,0
JARETH ;2013;2;1,0
JARETH ;2014;5;3,0
JARETH ;2015;1;-4,0
JARETH ;2017;1;0,0
JARETH ;2018;1;0,0
JARETH ;2019;2;1,0
JARETH ;2020;3;1,0
JARETH ;2021;4;1,0
JARETHLA ;2016;1;-3,0
JARETSSI ;2014;1;0,0
JARETSSI ;2015;1;0,0
JARETSSI ;2017;1;0,0
JARETSSI ;2020;1;0,0
JARETSSI ;2021;2;1,0
JARETSY ;2012;1;-1,0
JARETT ;2015;1;0,0
JARETZI ;2011;1;0,0
JARETZI ;2021;1;0,0
JARETZY ;2017;1;0,0
JARETZY ;2019;1;0,0
JARHELA ;2010;1;0,0
JARI ;2010;1;0,0
JARI ;2016;1;0,0
JARIANNY ;2013;1;0,0
JARIANNY ;2020;1;0,0
JARIB ;2010;1;0,0
JARIB ;2011;2;1,0
JARIB ;2017;1;-1,0
JARIB ;2019;1;0,0
JARIC ;2018;1;0,0
JARICK ;2019;1;0,0
JARICZA ;2011;1;0,0
JARID ;2016;1;0,0
JARID ;2018;1;0,0
JARID ;2020;1;0,0
JARIDO ;2021;1;0,0
JARIEL ;2010;1;0,0
JARIEL ;2011;2;1,0
JARIEL ;2013;1;-1,0
JARIEL ;2014;1;0,0
JARIEL ;2015;2;1,0
JARIHEL ;2012;1;-1,0
JARIM ;2017;1;0,0
JARINKA ;2011;1;0,0
JARIOLET ;2020;1;0,0
JARIR ;2016;1;0,0
JARIS ;2019;2;1,0
JARIS ;2021;1;-1,0
JARISA ;2011;1;0,0
JARISA ;2017;1;0,0
JARITHZA ;2017;1;0,0
JARITZA ;2010;2;1,0
JARITZA ;2011;1;-1,0
JARITZA ;2012;1;0,0
JARITZA ;2013;2;1,0
JARITZA ;2017;1;-1,0
JARITZA ;2019;1;0,0
JARLAN ;2012;1;0,0
JARLEN ;2011;1;0,0
JARLENIS ;2012;1;0,0
JARLET ;2010;1;0,0
JARLET ;2012;1;0,0
JARLETT ;2010;1;0,0
JARLETTE ;2014;1;0,0
JARLEY ;2011;1;0,0
JARLINDA ;2020;1;0,0
JARLINE ;2010;1;0,0
JARLY ;2018;1;0,0
JARLYN ;2019;1;0,0
JARLYN ;2020;1;0,0
JARLYN ;2021;1;0,0
JARNNEY ;2014;1;0,0
JARNO ;2013;1;0,0
JARNY ;2011;1;0,0
JARO ;2015;1;0,0
JAROD ;2010;1;0,0
JAROD ;2011;2;1,0
JAROD ;2012;1;-1,0
JAROD ;2014;1;0,0
JAROD ;2017;1;0,0
JARODH ;2010;1;0,0
JARODTHN ;2012;1;0,0
JAROE ;2010;1;0,0
JAROL ;2010;4;3,0
JAROL ;2011;1;-3,0
JAROL ;2012;3;2,0
JAROL ;2015;1;-2,0
JAROL ;2017;3;2,0
JAROLD ;2010;1;-2,0
JAROLD ;2015;1;0,0
JAROLIN ;2013;1;0,0
JAROLIN ;2019;1;0,0
JAROLIN ;2021;1;0,0
JAROM ;2021;1;0,0
JAROMIR ;2015;1;0,0
JAROMIR ;2021;1;0,0
JARON ;2011;1;0,0
JARON ;2013;1;0,0
JARRBI ;2020;1;0,0
JARRED ;2011;1;0,0
JARRELL ;2015;1;0,0
JARRELL ;2017;1;0,0
JARRET ;2012;1;0,0
JARRETH ;2020;1;0,0
JARRI ;2019;1;0,0
JARRINSON ;2020;1;0,0
JARROD ;2015;1;0,0
JARROT ;2015;1;0,0
JARRY ;2013;1;0,0
JARSEY ;2018;1;0,0
JARSI ;2016;1;0,0
JARSY ;2017;1;0,0
JARUMI ;2010;1;0,0
JARUMI ;2011;1;0,0
JARUMI ;2016;2;1,0
JARUMI ;2017;1;-1,0
JARUMI ;2018;2;1,0
JARUMY ;2011;1;-1,0
JARUMY ;2012;1;0,0
JARUMY ;2015;1;0,0
JARUTZY ;2012;1;0,0
JARVENS ;2018;1;0,0
JARVI ;2010;1;0,0
JARVIN ;2021;1;0,0
JARVIS ;2014;1;0,0
JARVYN ;2015;1;0,0
JARY ;2014;1;0,0
JARY ;2015;2;1,0
JARY ;2019;1;-1,0
JARYHETT ;2010;1;0,0
JARYS ;2011;1;0,0
JARÉN ;2018;1;0,0
JARÍ ;2013;1;0,0
JASAEL ;2011;1;0,0
JASBAN ;2012;1;0,0
JASBAN ;2019;1;0,0
JASCHA ;2016;1;0,0
JASCIEL ;2014;1;0,0
JASDEEP ;2015;1;0,0
JASE ;2015;1;0,0
JASEANE ;2011;1;0,0
JASEL ;2015;1;0,0
JASEM ;2017;1;0,0
JASEN ;2014;1;0,0
JASEN ;2018;1;0,0
JASENCA ;2013;1;0,0
JASENKA ;2016;1;0,0
JASER ;2010;1;0,0
JASHELLE ;2019;1;0,0
JASHER ;2015;1;0,0
JASHIAN ;2013;1;0,0
JASHIARA ;2011;1;0,0
JASHIEL ;2019;1;0,0
JASHIR ;2010;1;0,0
JASHIR ;2011;1;0,0
JASHLAEY ;2010;1;0,0
JASHLEEN ;2019;1;0,0
JASHLEY ;2017;1;0,0
JASHLEY ;2020;1;0,0
JASHLLEY ;2019;1;0,0
JASHLY ;2015;1;0,0
JASHPERT ;2021;1;0,0
JASHUA ;2014;1;0,0
JASIBE ;2018;2;1,0
JASIBE ;2019;1;-1,0
JASIBE ;2020;3;2,0
JASIBE ;2021;2;-1,0
JASIBET ;2019;1;-1,0
JASIBETH ;2021;1;0,0
JASIBY ;2012;1;0,0
JASIBÉ ;2018;1;0,0
JASID ;2020;1;0,0
JASIEL ;2010;5;4,0
JASIEL ;2011;1;-4,0
JASIEL ;2012;2;1,0
JASIEL ;2013;2;0,0
JASIEL ;2014;2;0,0
JASIEL ;2015;3;1,0
JASIEL ;2017;3;0,0
JASIEL ;2018;5;2,0
JASIEL ;2019;3;-2,0
JASIEL ;2020;2;-1,0
JASIELL ;2020;1;-1,0
JASIER ;2011;1;0,0
JASIER ;2013;1;0,0
JASIER ;2018;2;1,0
JASIHARA ;2011;1;-1,0
JASINTA ;2015;1;0,0
JASINTA ;2020;1;0,0
JASIR ;2010;1;0,0
JASIR ;2018;1;0,0
JASIRY ;2011;1;0,0
JASLEEN ;2014;2;1,0
JASLEEN ;2018;1;-1,0
JASLEEN ;2019;1;0,0
JASLENE ;2010;1;0,0
JASLENE ;2011;5;4,0
JASLENE ;2012;1;-4,0
JASLENE ;2014;2;1,0
JASLENE ;2015;1;-1,0
JASLENNE ;2011;1;0,0
JASLEY ;2014;2;1,0
JASLEÏKA ;2021;1;-1,0
JASLIANNY ;2018;1;0,0
JASLIEER ;2018;1;0,0
JASLIN ;2010;1;0,0
JASLIN ;2011;2;1,0
JASLIN ;2012;2;0,0
JASLIN ;2019;1;-1,0
JASLINE ;2011;2;1,0
JASLINE ;2014;1;-1,0
JASLINE ;2018;1;0,0
JASLINE ;2019;1;0,0
JASLLENE ;2010;1;0,0
JASLY ;2014;1;0,0
JASLY ;2016;1;0,0
JASLYN ;2011;1;0,0
JASLYN ;2013;1;0,0
JASLYN ;2014;1;0,0
JASLYN ;2015;1;0,0
JASLYN ;2016;1;0,0
JASLYN ;2019;1;0,0
JASLYN ;2021;1;0,0
JASLYNE ;2010;2;1,0
JASLYNE ;2012;1;-1,0
JASLYNE ;2014;1;0,0
JASLYNN ;2010;1;0,0
JASLÍN ;2018;1;0,0
JASMANDA ;2018;1;0,0
JASMANI ;2020;1;0,0
JASMANY ;2019;1;0,0
JASMEILINDA ;2018;1;0,0
JASMEILY ;2018;1;0,0
JASMELY ;2021;1;0,0
JASMEN ;2018;1;0,0
JASMI-NAISHA ;2020;1;0,0
JASMIDE ;2018;1;0,0
JASMIEL ;2013;1;0,0
JASMIL ;2020;1;0,0
JASMILOVE ;2021;1;0,0
JASMIN ;2011;19;18,0
JASMIN ;2013;2;-17,0
JASMIN ;2014;11;9,0
JASMIN ;2015;3;-8,0
JASMIN ;2016;3;0,0
JASMIN ;2017;6;3,0
JASMIN ;2018;4;-2,0
JASMIN ;2019;4;0,0
JASMIN ;2021;4;0,0
JASMINA ;2010;2;-2,0
JASMINA ;2012;1;-1,0
JASMINA ;2013;1;0,0
JASMINA ;2014;1;0,0
JASMINA ;2017;1;0,0
JASMINA ;2018;1;0,0
JASMINA ;2019;2;1,0
JASMINE ;2010;10;8,0
JASMINE ;2011;7;-3,0
JASMINE ;2012;5;-2,0
JASMINE ;2013;5;0,0
JASMINE ;2014;2;-3,0
JASMINE ;2015;3;1,0
JASMINE ;2016;1;-2,0
JASMINE ;2017;3;2,0
JASMINE ;2018;8;5,0
JASMINE ;2019;5;-3,0
JASMINE ;2020;5;0,0
JASMINE ;2021;3;-2,0
JASMINN ;2010;1;-2,0
JASMINN ;2014;1;0,0
JASMINNE ;2010;1;0,0
JASMINNE ;2015;1;0,0
JASMMINE ;2010;1;0,0
JASMMYN ;2012;1;0,0
JASMYN ;2010;2;1,0
JASMYN ;2011;1;-1,0
JASMYN ;2012;2;1,0
JASMYN ;2013;2;0,0
JASMÍN ;2010;57;55,0
JASMÍN ;2011;38;-19,0
JASMÍN ;2012;45;7,0
JASMÍN ;2013;37;-8,0
JASMÍN ;2014;33;-4,0
JASMÍN ;2015;27;-6,0
JASMÍN ;2016;15;-12,0
JASMÍN ;2017;13;-2,0
JASMÍN ;2018;8;-5,0
JASMÍN ;2019;7;-1,0
JASMÍN ;2020;7;0,0
JASMÍN ;2021;3;-4,0
JASNA ;2010;1;-2,0
JASNA ;2011;1;0,0
JASNA ;2013;1;0,0
JASNA ;2014;1;0,0
JASNA ;2015;2;1,0
JASNA ;2017;2;0,0
JASNA ;2019;1;-1,0
JASNABEL ;2014;1;0,0
JASNEIDY ;2018;1;0,0
JASNEYRI ;2020;1;0,0
JASNIA ;2012;1;0,0
JASNIE ;2018;1;0,0
JASNIEL ;2010;1;0,0
JASNY ;2010;1;0,0
JASNÉ ;2010;1;0,0
JASON ;2010;32;31,0
JASON ;2011;24;-8,0
JASON ;2012;34;10,0
JASON ;2013;28;-6,0
JASON ;2014;21;-7,0
JASON ;2015;13;-8,0
JASON ;2016;6;-7,0
JASON ;2017;10;4,0
JASON ;2018;14;4,0
JASON ;2019;8;-6,0
JASON ;2020;8;0,0
JASON ;2021;10;2,0
JASPAR ;2013;1;-9,0
JASPAR ;2016;1;0,0
JASPE ;2013;2;1,0
JASPE ;2015;1;-1,0
JASPE ;2017;2;1,0
JASPE ;2018;1;-1,0
JASPE ;2020;2;1,0
JASPER ;2011;2;0,0
JASPER ;2013;4;2,0
JASPER ;2014;3;-1,0
JASPER ;2015;1;-2,0
JASPER ;2016;3;2,0
JASPER ;2017;4;1,0
JASPER ;2018;9;5,0
JASPER ;2019;3;-6,0
JASPER ;2020;2;-1,0
JASPER ;2021;5;3,0
JASPERK ;2014;1;-4,0
JASPHER ;2010;1;0,0
JASSAEL ;2012;1;0,0
JASSAN ;2018;1;0,0
JASSAN ;2019;1;0,0
JASSEL ;2015;1;0,0
JASSEMIN ;2014;1;0,0
JASSEN ;2017;1;0,0
JASSER ;2018;1;0,0
JASSETH ;2013;1;0,0
JASSHIR ;2010;1;0,0
JASSIARA ;2010;1;0,0
JASSIARA ;2012;1;0,0
JASSIBETH ;2011;1;0,0
JASSIE ;2015;1;0,0
JASSIEL ;2010;1;0,0
JASSIEL ;2011;5;4,0
JASSIEL ;2012;5;0,0
JASSIEL ;2013;3;-2,0
JASSIEL ;2014;1;-2,0
JASSIEL ;2015;3;2,0
JASSIEL ;2016;4;1,0
JASSIEL ;2017;6;2,0
JASSIEL ;2018;3;-3,0
JASSIEL ;2019;5;2,0
JASSIEL ;2020;4;-1,0
JASSIEL ;2021;4;0,0
JASSIELL ;2020;1;-3,0
JASSIELL ;2021;1;0,0
JASSIER ;2017;1;0,0
JASSIM ;2017;1;0,0
JASSIR ;2010;1;0,0
JASSIR ;2021;2;1,0
JASSLENE ;2014;1;-1,0
JASSLENE ;2017;1;0,0
JASSLIN ;2011;1;0,0
JASSLINNE ;2012;1;0,0
JASSLYN ;2015;1;0,0
JASSLYN ;2021;1;0,0
JASSMIN ;2015;1;0,0
JASSMIN ;2018;1;0,0
JASSMIN ;2021;1;0,0
JASSON ;2010;2;1,0
JASSON ;2011;3;1,0
JASSON ;2012;1;-2,0
JASSON ;2013;2;1,0
JASSON ;2015;1;-1,0
JASSON ;2016;3;2,0
JASSON ;2017;2;-1,0
JASSTIN ;2011;1;-1,0
JASSY ;2013;1;0,0
JASSY ;2020;1;0,0
JASSYER ;2014;1;0,0
JASTEEN ;2010;1;0,0
JASTEEN ;2016;1;0,0
JASTEIN ;2010;1;0,0
JASTER ;2019;1;0,0
JASTHIN ;2010;1;0,0
JASTHIN ;2011;5;4,0
JASTHINE ;2010;1;-4,0
JASTHYN ;2010;1;0,0
JASTHYN ;2011;1;0,0
JASTIN ;2010;25;24,0
JASTIN ;2011;17;-8,0
JASTIN ;2012;5;-12,0
JASTIN ;2013;1;-4,0
JASTIN ;2014;3;2,0
JASTIN ;2015;1;-2,0
JASTIN ;2017;3;2,0
JASTIN ;2018;1;-2,0
JASTIN ;2019;3;2,0
JASTIN ;2021;2;-1,0
JASTTIN ;2015;1;-1,0
JASTYN ;2010;1;0,0
JASTYN ;2011;3;2,0
JASTYN ;2014;1;-2,0
JASTYN ;2015;1;0,0
JASTYN ;2019;1;0,0
JASTYNG ;2010;1;0,0
JASTYNN ;2011;1;0,0
JASUAN ;2012;1;0,0
JASUBI ;2015;1;0,0
JASUM ;2019;1;0,0
JASURY ;2012;1;0,0
JASVEER ;2014;1;0,0
JASVELY ;2021;1;0,0
JASY ;2011;1;0,0
JASZEEL ;2018;1;0,0
JASZIHEL ;2021;1;0,0
JASÉN ;2011;1;0,0
JASÉN ;2014;1;0,0
JASÓN ;2013;1;0,0
JASÓN ;2017;1;0,0
JATAR ;2013;1;0,0
JATDRA ;2010;1;0,0
JATHNIEL ;2012;2;1,0
JATHNIEL ;2016;1;-1,0
JATHZIEL ;2021;1;0,0
JATNIEL ;2010;2;1,0
JATNIEL ;2011;1;-1,0
JATNIEL ;2012;1;0,0
JATNIEL ;2013;2;1,0
JATNIEL ;2014;2;0,0
JATNIEL ;2015;1;-1,0
JATNIEL ;2016;1;0,0
JATNIEL ;2017;1;0,0
JATNIEL ;2018;6;5,0
JATNIEL ;2019;1;-5,0
JATNIEL ;2020;3;2,0
JATNIEL ;2021;5;2,0
JATO ;2018;1;-4,0
JATSARY ;2014;1;0,0
JATXARY ;2014;1;0,0
JATZAEL ;2015;1;0,0
JATZI ;2010;1;0,0
JATZIRI ;2012;1;0,0
JATZIRI ;2017;1;0,0
JATZIRI ;2018;2;1,0
JATZURY ;2017;1;-1,0
JAUDIIN ;2016;1;0,0
JAUKE ;2017;1;0,0
JAUKE ;2021;1;0,0
JAULIETT ;2020;1;0,0
JAUME ;2014;1;0,0
JAUME ;2015;1;0,0
JAUN ;2020;1;0,0
JAUR ;2021;1;0,0
JAURY ;2021;1;0,0
JAUSTIN ;2011;1;0,0
JAVAN ;2014;1;0,0
JAVE ;2010;2;1,0
JAVEED ;2016;1;-1,0
JAVENS ;2018;1;0,0
JAVENS ;2020;1;0,0
JAVENSKY ;2018;1;0,0
JAVENSLEY ;2018;1;0,0
JAVENSON ;2020;1;0,0
JAVES ;2012;1;0,0
JAVHYERA ;2016;1;0,0
JAVI ;2014;1;0,0
JAVI ;2019;1;0,0
JAVI ;2020;1;0,0
JAVIAN ;2014;1;0,0
JAVIAN ;2021;1;0,0
JAVIANNYS ;2020;2;1,0
JAVID ;2012;1;-1,0
JAVID ;2013;3;2,0
JAVID ;2014;1;-2,0
JAVID ;2015;6;5,0
JAVID ;2016;3;-3,0
JAVID ;2020;2;-1,0
JAVIELIS ;2021;1;-1,0
JAVIELISMAR ;2021;1;0,0
JAVIELO ;2021;1;0,0
JAVIELYS ;2019;1;0,0
JAVIER ;2010;1272;1271,0
JAVIER ;2011;1297;25,0
JAVIER ;2012;1127;-170,0
JAVIER ;2013;1068;-59,0
JAVIER ;2014;1101;33,0
JAVIER ;2015;1022;-79,0
JAVIER ;2016;878;-144,0
JAVIER ;2017;695;-183,0
JAVIER ;2018;682;-13,0
JAVIER ;2019;568;-114,0
JAVIER ;2020;462;-106,0
JAVIER ;2021;419;-43,0
JAVIER-ALONSO ;2012;1;-418,0
JAVIER-EMILIO ;2021;1;0,0
JAVIER-IGNACIO ;2014;1;0,0
JAVIERA ;2010;2488;2487,0
JAVIERA ;2011;2090;-398,0
JAVIERA ;2012;1947;-143,0
JAVIERA ;2013;1707;-240,0
JAVIERA ;2014;1564;-143,0
JAVIERA ;2015;1341;-223,0
JAVIERA ;2016;1124;-217,0
JAVIERA ;2017;908;-216,0
JAVIERA ;2018;816;-92,0
JAVIERA ;2019;700;-116,0
JAVIERA ;2020;549;-151,0
JAVIERA ;2021;443;-106,0
JAVIERAIGNACIA ;2015;1;-442,0
JAVIERII ;2017;1;0,0
JAVIERLI ;2020;1;0,0
JAVIERY ;2018;1;0,0
JAVIHERA ;2010;1;0,0
JAVIR ;2021;1;0,0
JAVIT ;2019;1;0,0
JAVITS ;2010;1;0,0
JAVIVA ;2017;1;0,0
JAVIVI ;2015;1;0,0
JAVME ;2013;1;0,0
JAVYERA ;2012;1;0,0
JAVYERA ;2017;1;0,0
JAVYNA ;2018;1;0,0
JAVÍN ;2012;1;0,0
JAWAD ;2015;1;0,0
JAWENSLEY ;2019;1;0,0
JAWER ;2016;1;0,0
JAWI ;2017;1;0,0
JAWUI ;2017;1;0,0
JAXCIEL ;2014;1;0,0
JAXEL ;2017;1;0,0
JAXELYN ;2014;1;0,0
JAXI ;2013;1;0,0
JAXIEL ;2015;2;1,0
JAXON ;2011;1;-1,0
JAXON ;2014;1;0,0
JAXON ;2018;1;0,0
JAXON ;2019;1;0,0
JAXSIA ;2013;1;0,0
JAY ;2010;1;0,0
JAY ;2011;2;1,0
JAY ;2013;2;0,0
JAY ;2015;2;0,0
JAY ;2016;2;0,0
JAY ;2017;2;0,0
JAY ;2018;13;11,0
JAY ;2019;7;-6,0
JAY ;2020;6;-1,0
JAY ;2021;8;2,0
JAY-BIANCHI ;2020;1;-7,0
JAY-C ;2021;1;0,0
JAY-CALEB ;2020;1;0,0
JAY-CALVIN ;2020;1;0,0
JAY-DEVESON ;2021;1;0,0
JAY-HARDEN ;2017;1;0,0
JAY-LOVESON ;2019;1;0,0
JAY-O ;2021;1;0,0
JAY-SON ;2018;1;0,0
JAY-SON ;2019;1;0,0
JAY-STRONG ;2018;1;0,0
JAY-VINCENT ;2017;1;0,0
JAY-Z ;2014;1;0,0
JAY-Z ;2021;1;0,0
JAYA ;2015;1;0,0
JAYA ;2020;1;0,0
JAYAN ;2011;1;0,0
JAYB ;2020;1;0,0
JAYBEE ;2018;1;0,0
JAYBERRY ;2020;1;0,0
JAYBERTH ;2021;1;0,0
JAYBESTSLAY ;2019;1;0,0
JAYCE ;2016;1;0,0
JAYCE ;2018;1;0,0
JAYCE ;2019;1;0,0
JAYCE ;2020;1;0,0
JAYCEE ;2019;1;0,0
JAYCEE ;2021;1;0,0
JAYCK ;2019;1;0,0
JAYCKO ;2012;1;0,0
