nombre;year;cantidad_x;diff;cantidad_y;pct_yoy;_merge
GINNA ;2017;1;-1,0;;;left_only
GINNA ;2019;1;0,0;;;left_only
GINNA ;2021;2;1,0;;;left_only
GINNO ;2011;2;1,0;;;left_only
GINNO ;2013;2;0,0;;;left_only
GINNO ;2014;1;-1,0;;;left_only
GINNO ;2015;1;0,0;;;left_only
GINNO ;2021;1;0,0;;;left_only
GINNY ;2019;1;0,0;;;left_only
GINNY ;2020;1;0,0;;;left_only
GINO ;2011;19;-4,0;;;left_only
GINO ;2012;15;-4,0;;;left_only
GINO ;2013;13;-2,0;;;left_only
GINO ;2014;23;10,0;;;left_only
GINO ;2015;14;-9,0;;;left_only
GINO ;2016;13;-1,0;;;left_only
GINO ;2017;10;-3,0;;;left_only
GINO ;2018;12;2,0;;;left_only
GINO ;2019;8;-4,0;;;left_only
GINO ;2020;5;-3,0;;;left_only
GINO ;2021;6;1,0;;;left_only
GIO ;2012;1;-2,0;;;left_only
GIO ;2013;1;0,0;;;left_only
GIO ;2014;2;1,0;;;left_only
GIO ;2015;2;0,0;;;left_only
GIO ;2016;1;-1,0;;;left_only
GIO ;2017;2;1,0;;;left_only
GIO ;2019;1;-1,0;;;left_only
GIO ;2020;2;1,0;;;left_only
GIO ;2021;1;-1,0;;;left_only
GIOBANNY ;2018;1;0,0;;;left_only
GIOMAR ;2015;1;0,0;;;left_only
GIOMAR ;2016;2;1,0;;;left_only
GIOMAR ;2017;1;-1,0;;;left_only
GIOMAR ;2021;1;0,0;;;left_only
GIOMARA ;2020;1;0,0;;;left_only
GIOMARA ;2021;1;0,0;;;left_only
GIONELLA ;2018;1;0,0;;;left_only
GIORDAN ;2011;3;2,0;;;left_only
GIORDAN ;2012;1;-2,0;;;left_only
GIORDAN ;2015;1;0,0;;;left_only
GIORDAN ;2017;1;0,0;;;left_only
GIORDANA ;2011;2;-2,0;;;left_only
GIORDANA ;2012;2;0,0;;;left_only
GIORDANA ;2013;2;0,0;;;left_only
GIORDANA ;2014;1;-1,0;;;left_only
GIORDANA ;2015;3;2,0;;;left_only
GIORDANA ;2016;2;-1,0;;;left_only
GIORDANA ;2017;4;2,0;;;left_only
GIORDANA ;2018;2;-2,0;;;left_only
GIORDANA ;2019;1;-1,0;;;left_only
GIORDANNA ;2011;1;0,0;;;left_only
GIORDANNA ;2012;1;0,0;;;left_only
GIORDANNA ;2014;1;0,0;;;left_only
GIORDANNA ;2017;1;0,0;;;left_only
GIORDANNA ;2021;1;0,0;;;left_only
GIORDANNO ;2011;2;1,0;;;left_only
GIORDANNO ;2012;3;1,0;;;left_only
GIORDANNO ;2013;1;-2,0;;;left_only
GIORDANNO ;2014;2;1,0;;;left_only
GIORDANNO ;2015;3;1,0;;;left_only
GIORDANNO ;2016;2;-1,0;;;left_only
GIORDANNO ;2017;1;-1,0;;;left_only
GIORDANNO ;2018;1;0,0;;;left_only
GIORDANO ;2011;49;23,0;;;left_only
GIORDANO ;2012;21;-28,0;;;left_only
GIORDANO ;2013;27;6,0;;;left_only
GIORDANO ;2014;10;-17,0;;;left_only
GIORDANO ;2015;14;4,0;;;left_only
GIORDANO ;2016;12;-2,0;;;left_only
GIORDANO ;2017;11;-1,0;;;left_only
GIORDANO ;2018;10;-1,0;;;left_only
GIORDANO ;2019;7;-3,0;;;left_only
GIORDANO ;2020;7;0,0;;;left_only
GIORDANO ;2021;2;-5,0;;;left_only
GIORELLA ;2018;1;0,0;;;left_only
GIORETY ;2013;1;0,0;;;left_only
GIORGI ;2016;1;0,0;;;left_only
GIORGI ;2018;1;0,0;;;left_only
GIORGI ;2020;1;0,0;;;left_only
GIORGIA ;2013;1;0,0;;;left_only
GIORGIA ;2014;3;2,0;;;left_only
GIORGIA ;2016;2;-1,0;;;left_only
GIORGIA ;2017;1;-1,0;;;left_only
GIORGIA ;2018;3;2,0;;;left_only
GIORGIA ;2019;2;-1,0;;;left_only
GIORGIA ;2020;6;4,0;;;left_only
GIORGIA ;2021;1;-5,0;;;left_only
GIORGIAN ;2020;2;1,0;;;left_only
GIORGIAN ;2021;1;-1,0;;;left_only
GIORGIANA ;2014;1;0,0;;;left_only
GIORGIANA ;2017;1;0,0;;;left_only
GIORGIE ;2021;1;0,0;;;left_only
GIORGINA ;2013;1;-1,0;;;left_only
GIORGINA ;2016;1;0,0;;;left_only
GIORGINA ;2018;1;0,0;;;left_only
GIORGINA ;2019;2;1,0;;;left_only
GIORGINA ;2021;2;0,0;;;left_only
GIORGIO ;2011;8;3,0;;;left_only
GIORGIO ;2012;10;2,0;;;left_only
GIORGIO ;2013;15;5,0;;;left_only
GIORGIO ;2014;4;-11,0;;;left_only
GIORGIO ;2015;14;10,0;;;left_only
GIORGIO ;2016;9;-5,0;;;left_only
GIORGIO ;2017;17;8,0;;;left_only
GIORGIO ;2018;6;-11,0;;;left_only
GIORGIO ;2019;8;2,0;;;left_only
GIORGIO ;2020;12;4,0;;;left_only
GIORGIO ;2021;8;-4,0;;;left_only
GIORGO ;2013;1;0,0;;;left_only
GIORGO ;2017;1;0,0;;;left_only
GIORGOS ;2012;1;0,0;;;left_only
GIORGOS ;2013;1;0,0;;;left_only
GIORGOS ;2019;1;0,0;;;left_only
GIORNO ;2021;1;0,0;;;left_only
GIOSUÉ ;2013;1;0,0;;;left_only
GIOSUÉ ;2020;1;0,0;;;left_only
GIOVAN ;2013;1;0,0;;;left_only
GIOVANA ;2015;1;0,0;;;left_only
GIOVANA ;2017;1;0,0;;;left_only
GIOVANA ;2020;1;0,0;;;left_only
GIOVANI ;2011;10;2,0;;;left_only
GIOVANI ;2012;6;-4,0;;;left_only
GIOVANI ;2013;10;4,0;;;left_only
GIOVANI ;2014;6;-4,0;;;left_only
GIOVANI ;2015;4;-2,0;;;left_only
GIOVANI ;2016;6;2,0;;;left_only
GIOVANI ;2017;1;-5,0;;;left_only
GIOVANI ;2018;5;4,0;;;left_only
GIOVANI ;2019;6;1,0;;;left_only
GIOVANI ;2020;3;-3,0;;;left_only
GIOVANI ;2021;4;1,0;;;left_only
GIOVANNA ;2011;5;1,0;;;left_only
GIOVANNA ;2012;5;0,0;;;left_only
GIOVANNA ;2013;7;2,0;;;left_only
GIOVANNA ;2014;6;-1,0;;;left_only
GIOVANNA ;2015;2;-4,0;;;left_only
GIOVANNA ;2016;10;8,0;;;left_only
GIOVANNA ;2017;5;-5,0;;;left_only
GIOVANNA ;2018;10;5,0;;;left_only
GIOVANNA ;2019;8;-2,0;;;left_only
GIOVANNA ;2020;9;1,0;;;left_only
GIOVANNA ;2021;3;-6,0;;;left_only
GIOVANNE ;2015;1;0,0;;;left_only
GIOVANNI ;2011;104;-32,0;;;left_only
GIOVANNI ;2012;86;-18,0;;;left_only
GIOVANNI ;2013;65;-21,0;;;left_only
GIOVANNI ;2014;74;9,0;;;left_only
GIOVANNI ;2015;58;-16,0;;;left_only
GIOVANNI ;2016;62;4,0;;;left_only
GIOVANNI ;2017;52;-10,0;;;left_only
GIOVANNI ;2018;43;-9,0;;;left_only
GIOVANNI ;2019;61;18,0;;;left_only
GIOVANNI ;2020;53;-8,0;;;left_only
GIOVANNI ;2021;48;-5,0;;;left_only
GIOVANNY ;2011;26;-18,0;;;left_only
GIOVANNY ;2012;30;4,0;;;left_only
GIOVANNY ;2013;13;-17,0;;;left_only
GIOVANNY ;2014;29;16,0;;;left_only
GIOVANNY ;2015;18;-11,0;;;left_only
GIOVANNY ;2016;15;-3,0;;;left_only
GIOVANNY ;2017;14;-1,0;;;left_only
GIOVANNY ;2018;15;1,0;;;left_only
GIOVANNY ;2019;18;3,0;;;left_only
GIOVANNY ;2020;14;-4,0;;;left_only
GIOVANNY ;2021;11;-3,0;;;left_only
GIOVANY ;2011;1;-1,0;;;left_only
GIOVANY ;2012;1;0,0;;;left_only
GIOVANY ;2013;1;0,0;;;left_only
GIOVANY ;2015;3;2,0;;;left_only
GIOVANY ;2016;3;0,0;;;left_only
GIOVANY ;2017;3;0,0;;;left_only
GIOVANY ;2018;1;-2,0;;;left_only
GIOVANY ;2019;2;1,0;;;left_only
GIOVANY ;2020;1;-1,0;;;left_only
GIOVANY ;2021;2;1,0;;;left_only
GIOVINA ;2014;1;0,0;;;left_only
GIOVINCO ;2014;1;0,0;;;left_only
GIOVINCO ;2017;1;0,0;;;left_only
GIPSY ;2013;2;1,0;;;left_only
GIPSY ;2014;3;1,0;;;left_only
GIPSY ;2017;1;-2,0;;;left_only
GIROUD ;2017;1;0,0;;;left_only
GISEL ;2011;5;3,0;;;left_only
GISEL ;2012;2;-3,0;;;left_only
GISEL ;2013;8;6,0;;;left_only
GISEL ;2014;3;-5,0;;;left_only
GISEL ;2015;6;3,0;;;left_only
GISEL ;2016;2;-4,0;;;left_only
GISEL ;2017;1;-1,0;;;left_only
GISEL ;2019;3;2,0;;;left_only
GISEL ;2021;3;0,0;;;left_only
GISELA ;2011;12;-3,0;;;left_only
GISELA ;2012;11;-1,0;;;left_only
GISELA ;2013;8;-3,0;;;left_only
GISELA ;2014;4;-4,0;;;left_only
GISELA ;2015;8;4,0;;;left_only
GISELA ;2016;2;-6,0;;;left_only
GISELA ;2017;2;0,0;;;left_only
GISELA ;2018;2;0,0;;;left_only
GISELA ;2019;3;1,0;;;left_only
GISELA ;2020;3;0,0;;;left_only
GISELA ;2021;2;-1,0;;;left_only
GISELE ;2011;1;0,0;;;left_only
GISELE ;2014;3;2,0;;;left_only
GISELL ;2011;4;2,0;;;left_only
GISELL ;2012;3;-1,0;;;left_only
GISELL ;2013;3;0,0;;;left_only
GISELL ;2014;8;5,0;;;left_only
GISELL ;2015;8;0,0;;;left_only
GISELL ;2016;2;-6,0;;;left_only
GISELL ;2017;2;0,0;;;left_only
GISELL ;2018;1;-1,0;;;left_only
GISELL ;2019;3;2,0;;;left_only
GISELL ;2020;3;0,0;;;left_only
GISELL ;2021;1;-2,0;;;left_only
GISELLA ;2011;9;-5,0;;;left_only
GISELLA ;2012;7;-2,0;;;left_only
GISELLA ;2013;5;-2,0;;;left_only
GISELLA ;2014;6;1,0;;;left_only
GISELLA ;2015;6;0,0;;;left_only
GISELLA ;2016;3;-3,0;;;left_only
GISELLA ;2017;7;4,0;;;left_only
GISELLA ;2018;2;-5,0;;;left_only
GISELLA ;2019;3;1,0;;;left_only
GISELLA ;2020;4;1,0;;;left_only
GISELLA ;2021;3;-1,0;;;left_only
GISELLE ;2011;22;-4,0;;;left_only
GISELLE ;2012;26;4,0;;;left_only
GISELLE ;2013;24;-2,0;;;left_only
GISELLE ;2014;34;10,0;;;left_only
GISELLE ;2015;23;-11,0;;;left_only
GISELLE ;2016;14;-9,0;;;left_only
GISELLE ;2017;18;4,0;;;left_only
GISELLE ;2018;26;8,0;;;left_only
GISELLE ;2019;19;-7,0;;;left_only
GISELLE ;2020;18;-1,0;;;left_only
GISELLE ;2021;16;-2,0;;;left_only
GISELLI ;2014;1;0,0;;;left_only
GISLAINE ;2011;2;-1,0;;;left_only
GISLAINE ;2012;2;0,0;;;left_only
GISLAINE ;2013;2;0,0;;;left_only
GISLAINE ;2014;2;0,0;;;left_only
GISLAINE ;2015;2;0,0;;;left_only
GISLAINE ;2016;1;-1,0;;;left_only
GISLAINE ;2018;1;0,0;;;left_only
GISLAINE ;2021;1;0,0;;;left_only
GISLANE ;2017;1;0,0;;;left_only
GISLEN ;2015;1;0,0;;;left_only
GISLENE ;2014;2;0,0;;;left_only
GISLENNE ;2015;1;0,0;;;left_only
GISLEY ;2011;1;-2,0;;;left_only
GISLEY ;2012;2;1,0;;;left_only
GISLEY ;2013;1;-1,0;;;left_only
GISLEY ;2014;2;1,0;;;left_only
GISLEY ;2015;1;-1,0;;;left_only
GISLEYN ;2019;1;0,0;;;left_only
GISLEYNE ;2014;1;0,0;;;left_only
GISLEYNE ;2016;1;0,0;;;left_only
GISLEYNE ;2019;1;0,0;;;left_only
GISLI ;2020;1;0,0;;;left_only
GISSEL ;2011;4;-2,0;;;left_only
GISSEL ;2012;11;7,0;;;left_only
GISSEL ;2013;4;-7,0;;;left_only
GISSEL ;2014;6;2,0;;;left_only
GISSEL ;2015;6;0,0;;;left_only
GISSEL ;2016;5;-1,0;;;left_only
GISSEL ;2017;3;-2,0;;;left_only
GISSEL ;2018;4;1,0;;;left_only
GISSEL ;2019;7;3,0;;;left_only
GISSEL ;2020;5;-2,0;;;left_only
GISSEL ;2021;3;-2,0;;;left_only
GISSELA ;2011;2;-8,0;;;left_only
GISSELA ;2012;6;4,0;;;left_only
GISSELA ;2013;3;-3,0;;;left_only
GISSELA ;2014;4;1,0;;;left_only
GISSELA ;2015;2;-2,0;;;left_only
GISSELA ;2016;2;0,0;;;left_only
GISSELA ;2017;3;1,0;;;left_only
GISSELA ;2018;1;-2,0;;;left_only
GISSELA ;2019;1;0,0;;;left_only
GISSELE ;2012;1;0,0;;;left_only
GISSELE ;2013;4;3,0;;;left_only
GISSELE ;2014;2;-2,0;;;left_only
GISSELE ;2015;2;0,0;;;left_only
GISSELE ;2016;1;-1,0;;;left_only
GISSELE ;2021;1;0,0;;;left_only
GISSELL ;2011;3;-1,0;;;left_only
GISSELL ;2012;3;0,0;;;left_only
GISSELL ;2013;3;0,0;;;left_only
GISSELL ;2014;3;0,0;;;left_only
GISSELL ;2015;1;-2,0;;;left_only
GISSELL ;2016;1;0,0;;;left_only
GISSELL ;2017;2;1,0;;;left_only
GISSELL ;2018;3;1,0;;;left_only
GISSELL ;2019;3;0,0;;;left_only
GISSELL ;2021;2;-1,0;;;left_only
GISSELLA ;2011;4;-3,0;;;left_only
GISSELLA ;2012;1;-3,0;;;left_only
GISSELLA ;2013;6;5,0;;;left_only
GISSELLA ;2014;2;-4,0;;;left_only
GISSELLA ;2015;1;-1,0;;;left_only
GISSELLA ;2016;2;1,0;;;left_only
GISSELLA ;2020;1;-1,0;;;left_only
GISSELLE ;2011;18;7,0;;;left_only
GISSELLE ;2012;7;-11,0;;;left_only
GISSELLE ;2013;12;5,0;;;left_only
GISSELLE ;2014;15;3,0;;;left_only
GISSELLE ;2015;19;4,0;;;left_only
GISSELLE ;2016;10;-9,0;;;left_only
GISSELLE ;2017;10;0,0;;;left_only
GISSELLE ;2018;6;-4,0;;;left_only
GISSELLE ;2019;9;3,0;;;left_only
GISSELLE ;2020;4;-5,0;;;left_only
GISSELLE ;2021;2;-2,0;;;left_only
GISSLEYN ;2019;1;0,0;;;left_only
GIULIA ;2011;5;1,0;;;left_only
GIULIA ;2012;6;1,0;;;left_only
GIULIA ;2013;4;-2,0;;;left_only
GIULIA ;2014;7;3,0;;;left_only
GIULIA ;2015;10;3,0;;;left_only
GIULIA ;2016;6;-4,0;;;left_only
GIULIA ;2017;16;10,0;;;left_only
GIULIA ;2018;10;-6,0;;;left_only
GIULIA ;2019;12;2,0;;;left_only
GIULIA ;2020;17;5,0;;;left_only
GIULIA ;2021;16;-1,0;;;left_only
GIULIAN ;2012;2;-1,0;;;left_only
GIULIAN ;2013;1;-1,0;;;left_only
GIULIAN ;2014;4;3,0;;;left_only
GIULIAN ;2015;4;0,0;;;left_only
GIULIAN ;2016;3;-1,0;;;left_only
GIULIAN ;2017;2;-1,0;;;left_only
GIULIAN ;2019;1;-1,0;;;left_only
GIULIAN ;2020;1;0,0;;;left_only
GIULIAN ;2021;1;0,0;;;left_only
GIULIANA ;2011;85;15,0;;;left_only
GIULIANA ;2012;77;-8,0;;;left_only
GIULIANA ;2013;77;0,0;;;left_only
GIULIANA ;2014;76;-1,0;;;left_only
GIULIANA ;2015;57;-19,0;;;left_only
GIULIANA ;2016;115;58,0;;;left_only
GIULIANA ;2017;79;-36,0;;;left_only
GIULIANA ;2018;51;-28,0;;;left_only
GIULIANA ;2019;52;1,0;;;left_only
GIULIANA ;2020;31;-21,0;;;left_only
GIULIANA ;2021;40;9,0;;;left_only
GIULIANNA ;2011;18;-10,0;;;left_only
GIULIANNA ;2012;23;5,0;;;left_only
GIULIANNA ;2013;23;0,0;;;left_only
GIULIANNA ;2014;14;-9,0;;;left_only
GIULIANNA ;2015;15;1,0;;;left_only
GIULIANNA ;2016;40;25,0;;;left_only
GIULIANNA ;2017;14;-26,0;;;left_only
GIULIANNA ;2018;12;-2,0;;;left_only
GIULIANNA ;2019;10;-2,0;;;left_only
GIULIANNA ;2020;13;3,0;;;left_only
GIULIANNA ;2021;10;-3,0;;;left_only
GIULIANNO ;2011;1;-3,0;;;left_only
GIULIANNO ;2012;3;2,0;;;left_only
GIULIANNO ;2013;1;-2,0;;;left_only
GIULIANNO ;2014;2;1,0;;;left_only
GIULIANNO ;2015;5;3,0;;;left_only
GIULIANNO ;2016;1;-4,0;;;left_only
GIULIANNO ;2017;3;2,0;;;left_only
GIULIANNO ;2019;3;0,0;;;left_only
GIULIANNO ;2020;4;1,0;;;left_only
GIULIANNO ;2021;5;1,0;;;left_only
GIULIANO ;2011;32;-4,0;;;left_only
GIULIANO ;2012;17;-15,0;;;left_only
GIULIANO ;2013;25;8,0;;;left_only
GIULIANO ;2014;28;3,0;;;left_only
GIULIANO ;2015;34;6,0;;;left_only
GIULIANO ;2016;24;-10,0;;;left_only
GIULIANO ;2017;28;4,0;;;left_only
GIULIANO ;2018;20;-8,0;;;left_only
GIULIANO ;2019;20;0,0;;;left_only
GIULIANO ;2020;20;0,0;;;left_only
GIULIANO ;2021;16;-4,0;;;left_only
GIULIETH ;2019;1;-1,0;;;left_only
GIULIETT ;2021;1;0,0;;;left_only
GIULIETTA ;2012;3;2,0;;;left_only
GIULIETTA ;2013;3;0,0;;;left_only
GIULIETTA ;2014;3;0,0;;;left_only
GIULIETTA ;2015;3;0,0;;;left_only
GIULIETTA ;2016;3;0,0;;;left_only
GIULIETTA ;2017;2;-1,0;;;left_only
GIULIETTA ;2018;8;6,0;;;left_only
GIULIETTA ;2019;9;1,0;;;left_only
GIULIETTA ;2020;5;-4,0;;;left_only
GIULIETTA ;2021;7;2,0;;;left_only
GIULIETTE ;2017;1;0,0;;;left_only
GIULIETTE ;2018;2;1,0;;;left_only
GIULIETTE ;2021;1;-1,0;;;left_only
GIULIO ;2012;1;-1,0;;;left_only
GIULIO ;2013;1;0,0;;;left_only
GIULIO ;2019;1;0,0;;;left_only
GIULIO ;2020;1;0,0;;;left_only
GIULIÁN ;2019;1;0,0;;;left_only
GIULIÁN ;2020;1;0,0;;;left_only
GIULLIAN ;2019;1;0,0;;;left_only
GIULLIAN ;2020;1;0,0;;;left_only
GIULLIANA ;2011;6;-2,0;;;left_only
GIULLIANA ;2012;2;-4,0;;;left_only
GIULLIANA ;2013;7;5,0;;;left_only
GIULLIANA ;2014;4;-3,0;;;left_only
GIULLIANA ;2015;3;-1,0;;;left_only
GIULLIANA ;2016;3;0,0;;;left_only
GIULLIANA ;2017;3;0,0;;;left_only
GIULLIANA ;2018;1;-2,0;;;left_only
GIULLIANA ;2019;5;4,0;;;left_only
GIULLIANA ;2020;1;-4,0;;;left_only
GIULLIANA ;2021;3;2,0;;;left_only
GIULLIANNA ;2011;3;2,0;;;left_only
GIULLIANNA ;2018;1;-2,0;;;left_only
GIULLIANNA ;2021;1;0,0;;;left_only
GIULLIANO ;2011;1;-1,0;;;left_only
GIULLIANO ;2013;1;0,0;;;left_only
GIULLIANO ;2014;1;0,0;;;left_only
GIULLIANO ;2015;3;2,0;;;left_only
GIULLIANO ;2016;1;-2,0;;;left_only
GIULLIANO ;2017;1;0,0;;;left_only
GIULLIANO ;2018;1;0,0;;;left_only
GIULLIANO ;2021;3;2,0;;;left_only
GIULLIET ;2020;1;0,0;;;left_only
GIUSEP ;2018;2;1,0;;;left_only
GIUSEP ;2021;1;-1,0;;;left_only
GIUSEPH ;2018;1;0,0;;;left_only
GIUSEPP ;2013;1;0,0;;;left_only
GIUSEPP ;2019;1;0,0;;;left_only
GIUSEPPE ;2011;6;1,0;;;left_only
GIUSEPPE ;2012;3;-3,0;;;left_only
GIUSEPPE ;2013;5;2,0;;;left_only
GIUSEPPE ;2014;6;1,0;;;left_only
GIUSEPPE ;2015;9;3,0;;;left_only
GIUSEPPE ;2016;5;-4,0;;;left_only
GIUSEPPE ;2017;8;3,0;;;left_only
GIUSEPPE ;2018;7;-1,0;;;left_only
GIUSEPPE ;2019;6;-1,0;;;left_only
GIUSEPPE ;2020;7;1,0;;;left_only
GIUSEPPE ;2021;8;1,0;;;left_only
GIUSSEP ;2013;1;0,0;;;left_only
GIUSSEP ;2018;1;0,0;;;left_only
GIUSSEP ;2019;1;0,0;;;left_only
GIUSSEP ;2020;2;1,0;;;left_only
GIUSSEP ;2021;1;-1,0;;;left_only
GIUSSEPE ;2014;1;0,0;;;left_only
GIUSSEPE ;2015;1;0,0;;;left_only
GIUSSEPE ;2016;1;0,0;;;left_only
GIUSSEPE ;2018;1;0,0;;;left_only
GIUSSEPPE ;2013;4;3,0;;;left_only
GIUSSEPPE ;2015;2;-2,0;;;left_only
GIUSSEPPE ;2016;2;0,0;;;left_only
GIUSSEPPE ;2017;4;2,0;;;left_only
GIUSSEPPE ;2018;2;-2,0;;;left_only
GIUSSEPPE ;2020;1;-1,0;;;left_only
GIVENCHY ;2019;1;0,0;;;left_only
GIVENS ;2013;1;-3,0;;;left_only
GIVENS ;2014;1;0,0;;;left_only
GIVENS ;2015;1;0,0;;;left_only
GIVENS ;2017;1;0,0;;;left_only
GIVENS ;2018;7;6,0;;;left_only
GIVENS ;2019;2;-5,0;;;left_only
GIVENS ;2020;4;2,0;;;left_only
GIVENSKY ;2021;1;0,0;;;left_only
GIVENSLEY ;2019;1;0,0;;;left_only
GIVENSON ;2019;4;1,0;;;left_only
GIZEM ;2020;2;0,0;;;left_only
GLADIS ;2012;1;-1,0;;;left_only
GLADIS ;2014;2;1,0;;;left_only
GLADIS ;2015;1;-1,0;;;left_only
GLADIS ;2016;2;1,0;;;left_only
GLADIS ;2017;2;0,0;;;left_only
GLADIS ;2018;2;0,0;;;left_only
GLADIS ;2021;2;0,0;;;left_only
GLADYS ;2011;12;1,0;;;left_only
GLADYS ;2012;7;-5,0;;;left_only
GLADYS ;2013;7;0,0;;;left_only
GLADYS ;2014;11;4,0;;;left_only
GLADYS ;2015;16;5,0;;;left_only
GLADYS ;2016;9;-7,0;;;left_only
GLADYS ;2017;12;3,0;;;left_only
GLADYS ;2018;8;-4,0;;;left_only
GLADYS ;2019;9;1,0;;;left_only
GLADYS ;2020;15;6,0;;;left_only
GLADYS ;2021;14;-1,0;;;left_only
GLEEN ;2015;1;0,0;;;left_only
GLEEN ;2018;1;0,0;;;left_only
GLEEN ;2020;2;1,0;;;left_only
GLEM ;2017;1;0,0;;;left_only
GLEN ;2012;2;1,0;;;left_only
GLEN ;2013;1;-1,0;;;left_only
GLEN ;2014;1;0,0;;;left_only
GLEN ;2016;2;1,0;;;left_only
GLEN ;2019;1;-1,0;;;left_only
GLENDA ;2012;2;0,0;;;left_only
GLENDA ;2013;2;0,0;;;left_only
GLENDA ;2015;2;0,0;;;left_only
GLENDA ;2016;1;-1,0;;;left_only
GLENDA ;2018;1;0,0;;;left_only
GLENDA ;2020;1;0,0;;;left_only
GLENN ;2011;3;2,0;;;left_only
GLENN ;2013;1;-2,0;;;left_only
GLENN ;2015;1;0,0;;;left_only
GLENN ;2016;4;3,0;;;left_only
GLENN ;2017;4;0,0;;;left_only
GLENN ;2018;1;-3,0;;;left_only
GLENN ;2019;1;0,0;;;left_only
GLENN ;2020;1;0,0;;;left_only
GLENN ;2021;5;4,0;;;left_only
GLENNYS ;2013;1;0,0;;;left_only
GLENYS ;2012;1;0,0;;;left_only
GLENYS ;2013;1;0,0;;;left_only
GLENYS ;2018;1;0,0;;;left_only
GLORIA ;2011;25;-6,0;;;left_only
GLORIA ;2012;16;-9,0;;;left_only
GLORIA ;2013;27;11,0;;;left_only
GLORIA ;2014;23;-4,0;;;left_only
GLORIA ;2015;13;-10,0;;;left_only
GLORIA ;2016;23;10,0;;;left_only
GLORIA ;2017;18;-5,0;;;left_only
GLORIA ;2018;22;4,0;;;left_only
GLORIA ;2019;17;-5,0;;;left_only
GLORIA ;2020;16;-1,0;;;left_only
GLORIA ;2021;23;7,0;;;left_only
GLORY ;2018;1;0,0;;;left_only
GLORY ;2019;1;0,0;;;left_only
GLORY ;2020;8;7,0;;;left_only
GLORY ;2021;6;-2,0;;;left_only
GODFREY ;2011;1;0,0;;;left_only
GODFREY ;2018;1;0,0;;;left_only
GODSON ;2017;2;1,0;;;left_only
GODSON ;2018;1;-1,0;;;left_only
GODSON ;2019;1;0,0;;;left_only
GODSON ;2020;1;0,0;;;left_only
GODSON ;2021;1;0,0;;;left_only
GOHAN ;2011;1;0,0;;;left_only
GOHAN ;2012;2;1,0;;;left_only
GOHAN ;2014;2;0,0;;;left_only
GOHAN ;2015;1;-1,0;;;left_only
GOHAN ;2016;1;0,0;;;left_only
GOHAN ;2017;5;4,0;;;left_only
GOHAN ;2018;1;-4,0;;;left_only
GOHAN ;2019;3;2,0;;;left_only
GOHAN ;2020;5;2,0;;;left_only
GOHAN ;2021;9;4,0;;;left_only
GON ;2021;1;0,0;;;left_only
GONZALO ;2011;414;8,0;;;left_only
GONZALO ;2012;377;-37,0;;;left_only
GONZALO ;2013;347;-30,0;;;left_only
GONZALO ;2014;322;-25,0;;;left_only
GONZALO ;2015;311;-11,0;;;left_only
GONZALO ;2016;276;-35,0;;;left_only
GONZALO ;2017;212;-64,0;;;left_only
GONZALO ;2018;214;2,0;;;left_only
GONZALO ;2019;165;-49,0;;;left_only
GONZALO ;2020;128;-37,0;;;left_only
GONZALO ;2021;129;1,0;;;left_only
GOPAL ;2016;1;-1,0;;;left_only
GORAN ;2011;2;-5,0;;;left_only
GORAN ;2012;4;2,0;;;left_only
GORAN ;2013;4;0,0;;;left_only
GORAN ;2014;5;1,0;;;left_only
GORAN ;2015;6;1,0;;;left_only
GORAN ;2016;5;-1,0;;;left_only
GORAN ;2017;3;-2,0;;;left_only
GORAN ;2018;4;1,0;;;left_only
GORAN ;2019;3;-1,0;;;left_only
GORAN ;2020;3;0,0;;;left_only
GORAN ;2021;4;1,0;;;left_only
GORDANO ;2015;1;-1,0;;;left_only
GOREN ;2016;1;0,0;;;left_only
GORETTI ;2013;1;0,0;;;left_only
GORETTI ;2015;1;0,0;;;left_only
GORETTY ;2013;1;0,0;;;left_only
GORETTY ;2015;1;0,0;;;left_only
GORKA ;2011;1;0,0;;;left_only
GORKA ;2012;1;0,0;;;left_only
GORKA ;2013;1;0,0;;;left_only
GORKA ;2015;3;2,0;;;left_only
GORKA ;2016;1;-2,0;;;left_only
GORKA ;2017;2;1,0;;;left_only
GORKA ;2019;2;0,0;;;left_only
GORKA ;2020;2;0,0;;;left_only
GORKA ;2021;1;-1,0;;;left_only
GOTTLIEB ;2020;1;0,0;;;left_only
GOURA ;2017;2;1,0;;;left_only
GOURA ;2020;1;-1,0;;;left_only
GRACE ;2011;77;5,0;;;left_only
GRACE ;2012;78;1,0;;;left_only
GRACE ;2013;72;-6,0;;;left_only
GRACE ;2014;80;8,0;;;left_only
GRACE ;2015;65;-15,0;;;left_only
GRACE ;2016;52;-13,0;;;left_only
GRACE ;2017;59;7,0;;;left_only
GRACE ;2018;49;-10,0;;;left_only
GRACE ;2019;56;7,0;;;left_only
GRACE ;2020;50;-6,0;;;left_only
GRACE ;2021;40;-10,0;;;left_only
GRACEE ;2016;1;0,0;;;left_only
GRACEE ;2019;1;0,0;;;left_only
GRACEE ;2021;1;0,0;;;left_only
GRACIA ;2011;6;-1,0;;;left_only
GRACIA ;2012;11;5,0;;;left_only
GRACIA ;2013;17;6,0;;;left_only
GRACIA ;2014;8;-9,0;;;left_only
GRACIA ;2015;30;22,0;;;left_only
GRACIA ;2016;46;16,0;;;left_only
